event_date,year,event_type,detail,pdf_url,keyword,source
2015-01-09,2015,收购/并购,独立董事关于《关于公司全资子公司云铝国际有限公司协议收购老挝中老铝业有限公司51%股权并实施100万吨氧化铝项目的预案》的事前认可意见,http://static.cninfo.com.cn/finalpage/2015-01-09/1200530339.PDF,股权收购,巨潮资讯网
2015-06-03,2015,收购/并购,关于控股子公司云南文山铝业有限公司收购鹤庆溢鑫铝业有限公司57.18%股权并进行单独增资暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2015-06-03/1201095829.PDF,股权收购,巨潮资讯网
2015-08-18,2015,重组相关,云南驰宏锌锗股份有限公司拟以持有的云南驰宏资源勘查开发有限公司股东全部权益股权重组云南冶金资源股份有限公司所涉及的云南驰宏资源勘查开发有限公司股东全部权益价值评估项目资产评估报告书,http://static.cninfo.com.cn/finalpage/2015-08-18/1201450763.PDF,重组报告书,巨潮资讯网
2015-08-18,2015,重组相关,云南冶金集团股份有限公司拟以收回的云南金迎健身娱乐有限公司股东全部权益股权重组云南冶金资源股份有限公司所涉及的云南金迎健身娱乐有限公司股东全部权益价值评估项目资产评估报告书,http://static.cninfo.com.cn/finalpage/2015-08-18/1201450759.PDF,重组报告书,巨潮资讯网
2015-12-04,2015,收购/并购,云铝国际有限公司拟收购中老铝业有限公司股权项目评估报告,http://static.cninfo.com.cn/finalpage/2015-12-04/1201805474.PDF,股权收购,巨潮资讯网
2016-04-25,2016,收购/并购,关于2015年非公开发行股票募集资金收购浩鑫铝箔86.92%股权项目节余募集资金永久补充流动资金的公告,http://static.cninfo.com.cn/finalpage/2016-04-25/1202228781.PDF,股权收购,巨潮资讯网
2016-04-25,2016,收购/并购,监事会对《关于2015年非公开发行股票募集资金收购浩鑫铝箔86.92%股权项目节余募集资金永久补充流动资金的预案》的书面确认意见,http://static.cninfo.com.cn/finalpage/2016-04-25/1202228769.PDF,股权收购,巨潮资讯网
2016-10-22,2016,收购/并购,关于收购冶金集团持有公司控股子公司云南云铝泽鑫铝业有限公司31.78%股权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2016-10-22/1202776639.PDF,股权收购,巨潮资讯网
2016-10-22,2016,收购/并购,关于收购公司控股子公司云南文山铝业有限公司少数股东持有的7.67%股权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2016-10-22/1202776636.PDF,股权收购,巨潮资讯网
2016-10-22,2016,收购/并购,独立董事关于关联交易事项（收购文山铝业7.67%股权）事前认可意见,http://static.cninfo.com.cn/finalpage/2016-10-22/1202776635.PDF,股权收购,巨潮资讯网
2016-11-04,2016,收购/并购,关于收购冶金集团持有公司控股子公司云南云铝泽鑫铝业有限公司31.78%股权的进展公告,http://static.cninfo.com.cn/finalpage/2016-11-04/1202814334.PDF,股权收购,巨潮资讯网
2016-11-04,2016,收购/并购,关于收购公司控股子公司云南文山铝业有限公司少数股东持有的7.67%股权的进展公告,http://static.cninfo.com.cn/finalpage/2016-11-04/1202814333.PDF,股权收购,巨潮资讯网
2016-11-24,2016,收购/并购,关于收购昆明冶金研究院持有云南冶金科技（美国）有限公司34%股权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2016-11-24/1202841669.PDF,股权收购,巨潮资讯网
